zip,leaid
67952,2009720
67107,2009780
67107,2009780
67107,2009780
67109,2009810
67109,2009810
67110,2009840
67110,2009840
67110,2009840
67110,2009840
67651,2009850
67651,2009850
66757,2009900
66757,2009900
66757,2009900
67560,2009930
67560,2009930
67114,2009960
67114,2009960
67114,2009960
67114,2009960
67114,2009960
67114,2009960
67114,2009960
67114,2009960
67114,2009960
67114,2009960
67151,2009960
67502,2009990
67561,2009990
67561,2009990
67501,2009990
67505,2009990
67654,2010020
67654,2010020
67654,2010020
67747,2010050
67748,2010050
67748,2010050
67748,2010050
67749,2010080
67749,2010080
66061,2010140
66062,2010140
66061,2010140
66061,2010140
66061,2010140
66061,2010140
66061,2010140
66061,2010140
66061,2010140
66061,2010140
66061,2010140
66061,2010140
66061,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66061,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66062,2010140
66061,2010140
66213,2010140
66432,2010170
66521,2010170
66521,2010170
66523,2010230
66523,2010230
66064,2010260
66064,2010260
66064,2010260
66064,2010260
67623,2010290
67473,2010290
67473,2010290
66066,2010320
66066,2010320
66066,2010320
67356,2010350
67356,2010350
67357,2010350
67356,2010350
66414,2010410
66524,2010410
66524,2010410
66414,2010410
66537,2010410
67119,2010440
67119,2010440
67632,2010470
67657,2010470
67657,2010470
66036,2010500
66071,2010500
66071,2010500
66071,2010500
66071,2010500
67357,2010560
67357,2010560
67357,2010560
67357,2010560
67357,2010560
67357,2010560
66840,2010590
66866,2010590
66866,2010590
66866,2010590
66429,2010620
66050,2010620
66073,2010620
66073,2010620
66073,2010620
66073,2010620
67661,2010650
67661,2010650
67661,2010650
66109,2010680
66109,2010680
66109,2010680
66109,2010680
66762,2010710
66762,2010710
66762,2010710
66762,2010710
66762,2010710
66762,2010710
66762,2010710
67663,2010740
67663,2010740
66075,2010770
66075,2010770
66076,2010800
66076,2010800
66076,2010800
66095,2010800
66095,2010800
67124,2010890
67124,2010890
67124,2010890
67124,2010890
67570,2010920
67570,2010920
67570,2010920
67752,2010950
67752,2010950
66520,2010980
66554,2010980
66554,2010980
67572,2011010
67572,2011010
67572,2011010
67753,2011040
67753,2011040
67757,2011040
67001,2011080
67001,2011080
67030,2011080
67050,2011080
67050,2011080
67108,2011080
67030,2011080
66531,2011100
66531,2011100
66770,2011130
66770,2011130
66770,2011130
67954,2011190
67954,2011190
66842,2011220
67132,2011220
67132,2011220
67133,2011250
67133,2011250
67133,2011250
67133,2011250
67523,2011280
67574,2011280
67640,2011310
67648,2011310
67648,2011310
67649,2011310
67665,2011310
67665,2011310
67665,2011310
67665,2011310
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67401,2011370
67870,2011400
67870,2011400
67124,2011430
67124,2011430
66608,2011490
66618,2011490
66617,2011490
66608,2011490
66617,2011490
66617,2011490
66617,2011490
66618,2011490
66608,2011490
66617,2011490
66617,2011490
67361,2011520
67361,2011520
67135,2011550
67135,2011550
66538,2011580
66538,2011580
67758,2011610
67758,2011610
67761,2011610
66202,2011640
66219,2011640
66204,2011640
66203,2011640
66214,2011640
66202,2011640
66208,2011640
66203,2011640
66207,2011640
66212,2011640
66206,2011640
66212,2011640
66214,2011640
66205,2011640
66202,2011640
66212,2011640
66203,2011640
66202,2011640
66205,2011640
66207,2011640
66212,2011640
66214,2011640
66215,2011640
66216,2011640
66203,2011640
66215,2011640
66207,2011640
66203,2011640
66214,2011640
66204,2011640
66212,2011640
66208,2011640
66216,2011640
66205,2011640
66205,2011640
66215,2011640
66202,2011640
66204,2011640
66206,2011640
66203,2011640
66204,2011640
66207,2011640
66205,2011640
66214,2011640
66203,2011640
66208,2011640
66206,2011640
66204,2011640
66207,2011640
66216,2011640
66208,2011640
66202,2011640
66216,2011640
66207,2011640
66212,2011640
66219,2011640
66216,2011640
66215,2011640
66539,2011700
66539,2011700
67480,2011760
67480,2011760
67140,2011790
67140,2011790
67876,2011820
67876,2011820
66083,2011850
66062,2011850
66083,2011850
66083,2011850
67756,2011880
67756,2011880
67545,2011910
67576,2011910
67576,2011910
67578,2011970
67578,2011970
66221,2012000
66221,2012000
66223,2012000
66085,2012000
66085,2012000
66223,2012000
66224,2012000
66213,2012000
66213,2012000
66209,2012000
66221,2012000
66210,2012000
66209,2012000
66209,2012000
66209,2012000
66213,2012000
66213,2012000
66213,2012000
66209,2012000
66213,2012000
66209,2012000
66209,2012000
67579,2012030
67579,2012030
67579,2012030
67579,2012030
67669,2012060
67669,2012060
67877,2012090
67877,2012090
67877,2012090
67481,2012120
67481,2012120
67878,2012150
67878,2012150
66409,2012180
66605,2012180
66542,2012180
66542,2012180
66542,2012180
66542,2012180
66542,2012180
66086,2012210
66086,2012210
66086,2012210
66605,2012260
66611,2012260
66611,2012260
66607,2012260
66604,2012260
66614,2012260
66606,2012260
66605,2012260
66607,2012260
66605,2012260
66605,2012260
66607,2012260
66609,2012260
66604,2012260
66616,2012260
66614,2012260
66604,2012260
66614,2012260
66614,2012260
66606,2012260
66608,2012260
66611,2012260
66604,2012260
66616,2012260
66611,2012260
66606,2012260
66604,2012260
66605,2012260
66611,2012260
66614,2012260
66605,2012260
66612,2012260
66604,2012260
66616,2012260
66606,2012260
67017,2012300
67144,2012300
67042,2012300
67144,2012300
66087,2012330
66087,2012330
66106,2012360
66106,2012360
66106,2012360
66106,2012360
66111,2012360
66106,2012360
66106,2012360
66106,2012360
66106,2012360
66106,2012360
67146,2012390
67146,2012390
67880,2012420
67880,2012420
67880,2012420
67880,2012420
67880,2012420
66779,2012450
66779,2012450
67584,2012480
67584,2012480
67147,2012510
67147,2012510
67147,2012510
67147,2012510
67147,2012510
66088,2012540
66088,2012540
67671,2012600
67671,2012600
67672,2012630
67672,2012630
66968,2012720
66968,2012720
66090,2012750
66090,2012750
66411,2012780
66548,2012780
66411,2012780
66856,2012810
66856,2012810
66871,2012810
66871,2012810
67152,2012840
67152,2012840
67152,2012840
67152,2012840
67152,2012840
67152,2012840
67152,2012840
66092,2012870
66092,2012870
67762,2012900
67762,2012900
66936,2012950
66936,2012950
66941,2012950
67211,2012990
67209,2012990
67216,2012990
67212,2012990
67212,2012990
67208,2012990
67218,2012990
67217,2012990
67209,2012990
67203,2012990
67218,2012990
67212,2012990
67220,2012990
67218,2012990
67202,2012990
67217,2012990
67211,2012990
67219,2012990
67207,2012990
67217,2012990
67204,2012990
67208,2012990
67210,2012990
67212,2012990
67204,2012990
67203,2012990
67217,2012990
67213,2012990
67213,2012990
67216,2012990
67211,2012990
67218,2012990
67206,2012990
67211,2012990
67208,2012990
67214,2012990
67214,2012990
67214,2012990
67218,2012990
67211,2012990
67217,2012990
67212,2012990
67213,2012990
67211,2012990
67211,2012990
67213,2012990
67214,2012990
67212,2012990
67204,2012990
67206,2012990
67219,2012990
67203,2012990
67203,2012990
67213,2012990
67212,2012990
67208,2012990
67203,2012990
67204,2012990
67207,2012990
67211,2012990
67204,2012990
67216,2012990
67213,2012990
67207,2012990
67211,2012990
67214,2012990
67216,2012990
67216,2012990
67203,2012990
67217,2012990
67213,2012990
67220,2012990
67218,2012990
67206,2012990
67212,2012990
67211,2012990
67210,2012990
67214,2012990
67203,2012990
67213,2012990
67211,2012990
67204,2012990
67208,2012990
67212,2012990
67217,2012990
67211,2012990
67211,2012990
67203,2012990
67217,2012990
67218,2012990
67213,2012990
67219,2012990
67212,2012990
67208,2012990
67209,2012990
67220,2012990
67214,2012990
67203,2012990
67211,2012990
67211,2012990
67207,2012990
67226,2012990
67216,2012990
67202,2012990
67214,2012990
67214,2012990
67213,2012990
67217,2012990
66097,2013020
66097,2013020
66060,2013020
67156,2013050
67156,2013050
67156,2013050
67156,2013050
67156,2013050
67156,2013050
67156,2013050
67156,2013050
67156,2013050
66783,2013110
66783,2013110
42728,2100030
42728,2100030
42728,2100030
42753,2100030
42728,2100030
42728,2100030
42164,2100070
42164,2100070
42164,2100070
42164,2100070
42164,2100070
42325,2100081
42337,2100081
42344,2100081
42323,2100081
42367,2100081
42367,2100081
42324,2100081
42330,2100081
42345,2100081
42345,2100081
42345,2100081
42345,2100081
42345,2100081
40223,2100090
40223,2100090
40342,2100120
40342,2100120
40342,2100120
40342,2100120
40342,2100120
41102,2100150
41101,2100150
41101,2100150
41101,2100150
41101,2100150
41101,2100150
41102,2100150
41101,2100150
41101,2100150
41002,2100180
41002,2100180
42024,2100210
42024,2100210
42056,2100210
42024,2100210
42024,2100210
40906,2100240
40906,2100240
40004,2100270
40004,2100270
40004,2100270
40004,2100270
42156,2100300
42141,2100300
42141,2100300
42152,2100300
42160,2100300
42160,2100300
42141,2100300
42141,2100300
42141,2100300
40374,2100330
40360,2100330
40360,2100330
40371,2100330
40360,2100330
41017,2100360
41017,2100360
40977,2100390
40902,2100390
40977,2100390
40845,2100390
40856,2100390
40977,2100390
40940,2100390
40939,2100390
40977,2100390
40988,2100390
40965,2100390
40965,2100390
40977,2100390
41073,2100420
41073,2100420
40403,2100480
40403,2100480
40403,2100480
41091,2100510
41042,2100510
41042,2100510
41042,2100510
41005,2100510
41048,2100510
41048,2100510
41042,2100510
41048,2100510
41091,2100510
41042,2100510
41042,2100510
41091,2100510
41005,2100510
41005,2100510
41011,2100510
41005,2100510
41042,2100510
41005,2100510
40361,2100540
40348,2100540
40357,2100540
40361,2100540
40361,2100540
40361,2100540
42101,2100570
42101,2100570
42101,2100570
42101,2100570
42101,2100570
42104,2100570
42101,2100570
42101,2100570
42101,2100570
41129,2100620
41102,2100620
41102,2100620
41102,2100620
41102,2100620
41129,2100620
41105,2100620
41102,2100620
41102,2100620
40422,2100630
40422,2100630
40440,2100630
40422,2100630
40468,2100630
41004,2100660
41004,2100660
41004,2100660
41339,2100690
41339,2100690
41348,2100690
41366,2100690
41339,2100690
41314,2100690
40144,2100720
40143,2100720
40152,2100720
40115,2100720
40146,2100720
40143,2100720
40170,2100720
40165,2100750
40165,2100750
40165,2100750
40165,2100750
40150,2100750
40229,2100750
40047,2100750
40047,2100750
40177,2100750
40165,2100750
40229,2100750
40165,2100750
40165,2100750
40165,2100750
40165,2100750
40047,2100750
40165,2100750
40047,2100750
40310,2100780
40310,2100780
42261,2100810
42261,2100810
42252,2100810
42333,2100810
42261,2100810
42273,2100810
42261,2100810
42445,2100840
42445,2100840
42445,2100840
42445,2100840
42071,2100870
42071,2100870
42071,2100870
42071,2100870
42071,2100870
42071,2100870
42066,2100870
41001,2100900
41076,2100900
41001,2100900
41076,2100900
41076,2100900
41001,2100900
41007,2100900
41079,2100900
41079,2100900
41071,2100900
41001,2100900
41001,2100900
42718,2100930
42718,2100930
42718,2100930
42023,2100960
42023,2100960
42023,2100960
41008,2100990
41008,2100990
41008,2100990
41008,2100990
41008,2100990
41128,2101020
41143,2101020
41146,2101020
41164,2101020
41143,2101020
41168,2101020
41164,2101020
41164,2101020
41181,2101020
41164,2101020
41164,2101020
41143,2101020
42539,2101050
42539,2101050
42516,2101050
42539,2101050
42541,2101050
42565,2101050
42539,2101050
42539,2101050
42127,2101110
42749,2101110
42240,2101150
42240,2101150
42240,2101150
42217,2101150
42240,2101150
42240,2101150
42240,2101150
42240,2101150
42240,2101150
42240,2101150
42240,2101150
42240,2101150
42266,2101150
42240,2101150
42236,2101150
42240,2101150
42240,2101150
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40391,2101200
40972,2101230
40962,2101230
40962,2101230
40962,2101230
40962,2101230
40962,2101230
40962,2101230
40962,2101230
40972,2101230
40962,2101230
40962,2101230
42602,2101260
42602,2101260
42602,2101260
40111,2101290
40111,2101290
40111,2101290
40701,2101320
40701,2101320
40701,2101320
40701,2101320
40701,2101320
41011,2101350
41011,2101350
41014,2101350
41011,2101350
41015,2101350
41015,2101350
41014,2101350
41014,2101350
41011,2101350
41014,2101350
41014,2101350
41011,2101350
41014,2101350
42064,2101380
42064,2101380
42064,2101380
42084,2101380
42064,2101380
42717,2101410
42717,2101410
42717,2101410
40422,2101440
40422,2101440
40422,2101440
40422,2101440
40422,2101440
40422,2101440
42301,2101470
42301,2101470
42301,2101470
42301,2101470
42301,2101470
42301,2101470
42355,2101470
42376,2101470
42366,2101470
42301,2101470
42301,2101470
42301,2101470
42376,2101470
42301,2101470
42378,2101470
42301,2101470
42301,2101470
42303,2101470
42301,2101470
42303,2101470
42301,2101470
42302,2101470
42301,2101470
42408,2101500
42408,2101500
42408,2101500
41074,2101530
41074,2101530
40729,2101590
42210,2101620
42210,2101620
42285,2101620
42210,2101620
42701,2101650
42701,2101650
42701,2101650
42701,2101650
42701,2101650
41149,2101680
41171,2101680
41171,2101680
41171,2101680
40019,2101710
40019,2101710
40019,2101710
41018,2101740
41018,2101740
41018,2101740
41018,2101740
41018,2101740
41018,2101740
40336,2101760
40336,2101760
40336,2101760
40336,2101760
40472,2101760
40336,2101760
40336,2101760
40336,2101760
40336,2101760
41102,2101800
41102,2101800
41102,2101800
40505,2101860
40502,2101860
40515,2101860
40504,2101860
40508,2101860
40508,2101860
40505,2101860
40505,2101860
40502,2101860
40505,2101860
40505,2101860
40504,2101860
40508,2101860
40502,2101860
40502,2101860
40508,2101860
40503,2101860
40517,2101860
40511,2101860
40508,2101860
40511,2101860
40502,2101860
40508,2101860
40502,2101860
40505,2101860
40504,2101860
40517,2101860
40503,2101860
40508,2101860
40511,2101860
40517,2101860
40517,2101860
40517,2101860
40503,2101860
40505,2101860
40502,2101860
40511,2101860
40505,2101860
40505,2101860
40504,2101860
40503,2101860
40504,2101860
40511,2101860
40503,2101860
40502,2101860
40508,2101860
40502,2101860
40502,2101860
40508,2101860
40504,2101860
40508,2101860
40504,2101860
40509,2101860
40502,2101860
40515,2101860
40504,2101860
40513,2101860
41039,2101920
41041,2101920
41041,2101920
41041,2101920
41093,2101920
41049,2101920
41601,2101950
41622,2101950
41602,2101950
41605,2101950
41605,2101950
41653,2101950
41635,2101950
41631,2101950
41647,2101950
41649,2101950
41645,2101950
41650,2101950
41615,2101950
41653,2101950
41653,2101950
41606,2101950
41636,2101950
41649,2101950
41653,2101950
41622,2101950
40601,2101980
40601,2101980
40601,2101980
40601,2102010
40601,2102010
40601,2102010
40601,2102010
40601,2102010
40601,2102010
40601,2102010
40601,2102010
40601,2102010
40601,2102010
40601,2102010
41075,2102040
41075,2102040
41075,2102040
41075,2102040
42041,2102070
42041,2102070
42050,2102100
42050,2102100
41095,2102130
41095,2102130
41095,2102130
40444,2102160
40444,2102160
40461,2102160
